id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,PBP,team_box,player_box
401492424,s:40~l:41~e:401492424~c:401492424,2022-11-08T00:00Z,2739,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2170,Hulman Center,Terre Haute,IN,10200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana St,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,80,TRUE,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,53,FALSE,401492424,2023,2,,,,,,,TRUE,TRUE,TRUE
401492254,s:40~l:41~e:401492254~c:401492254,2022-11-08T00:00Z,1412,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,113,TRUE,388,s:40~l:41~t:388,Lebanon Valley,Flying Dutchmen,LEB,Lebanon Valley Flying Dutchmen,Lebanon Valley,000000,,FALSE,,,,52,FALSE,401492254,2023,2,,,,,,,TRUE,TRUE,TRUE
401491837,s:40~l:41~e:401491837~c:401491837,2022-11-08T00:00Z,3857,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,10,100,TRUE,2206,s:40~l:41~t:2206,Edward Waters,Tigers,EAU,Edward Waters Tigers,Edward Waters,000000,,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2206.png,,61,FALSE,401491837,2023,2,,,,,,,TRUE,TRUE,TRUE
401491825,s:40~l:41~e:401491825~c:401491825,2022-11-08T00:00Z,1816,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,5725,Schar Center,Elon,NC,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,10,80,TRUE,2215,s:40~l:41~t:2215,Erskine,Flying Fleet,ERS,Erskine Flying Fleet,Erskine,000000,,FALSE,,,,56,FALSE,401491825,2023,2,,,,,,,TRUE,TRUE,TRUE
401491815,s:40~l:41~e:401491815~c:401491815,2022-11-08T00:00Z,2255,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2189,Bob Carpenter Center,Newark,DE,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,78,TRUE,2732,s:40~l:41~t:2732,Wilmington (DE),Wildcats,WDE,Wilmington (DE) Wildcats,Wilmington DE,,,FALSE,,,,54,FALSE,401491815,2023,2,,,,,,,TRUE,TRUE,TRUE
401491791,s:40~l:41~e:401491791~c:401491791,2022-11-08T00:00Z,2608,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,194,John M. Belk Arena,Davidson,NC,5700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,87,TRUE,2258,s:40~l:41~t:2258,Guilford,Quakers,GUI,Guilford Quakers,Guilford,000000,,FALSE,,,,64,FALSE,401491791,2023,2,,,,,,,TRUE,TRUE,TRUE
401491665,s:40~l:41~e:401491665~c:401491665,2022-11-08T00:00Z,1129,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1963,Yanitelli Center,Jersey City,NJ,3200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,73,TRUE,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,59,FALSE,401491665,2023,2,,,,,,,TRUE,TRUE,TRUE
401491655,s:40~l:41~e:401491655~c:401491655,2022-11-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2182,Chace Athletic Center,Smithfield,RI,2670,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,1,147,TRUE,2645,s:40~l:41~t:2645,Thomas,Terriers,THMAS,Thomas Terriers,Thomas College,,,FALSE,,,,39,FALSE,401491655,2023,2,,,,,,,TRUE,TRUE,TRUE
401491278,s:40~l:41~e:401491278~c:401491278,2022-11-08T00:00Z,1841,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2107,Alumni Arena,Buffalo,NY,6783,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,88,TRUE,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,87,FALSE,401491278,2023,2,,,,,,,TRUE,TRUE,TRUE
401491259,s:40~l:41~e:401491259~c:401491259,2022-11-08T00:00Z,1681,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,137,Hart Center,Worcester,MA,3536,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,68,FALSE,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,75,TRUE,401491259,2023,2,,,,,,,TRUE,TRUE,TRUE
401489714,s:40~l:41~e:401489714~c:401489714,2022-11-08T00:00Z,1314,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2110,FAU Arena,Boca Raton,FL,2900,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,81,TRUE,2357,s:40~l:41~t:2357,Lynn University,Fighting Knights,LYNN,Lynn University Fighting Knights,Lynn,,,FALSE,,,,46,FALSE,401489714,2023,2,,,,,,,TRUE,TRUE,TRUE
401489671,s:40~l:41~e:401489671~c:401489671,2022-11-08T00:00Z,9043,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,98,TRUE,2124,s:40~l:41~t:2124,Chaminade,Silverswords,CHAM,Chaminade Silverswords,Chaminade,000000,,FALSE,,,,55,FALSE,401489671,2023,2,,,,,,,TRUE,TRUE,TRUE
401489620,s:40~l:41~e:401489620~c:401489620,2022-11-08T00:00Z,3242,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,4603,SECU Arena,Towson,MD,5200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,67,TRUE,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,62,FALSE,401489620,2023,2,,,,,,,TRUE,TRUE,TRUE
401489596,s:40~l:41~e:401489596~c:401489596,2022-11-08T00:00Z,1104,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,TRUE,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,77,TRUE,2277,s:40~l:41~t:2277,Houston Christian,Huskies,HCU,Houston Christian Huskies,Hou Christian,00539c,,TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,66,FALSE,401489596,2023,2,,,,,,,TRUE,TRUE,TRUE
401489506,s:40~l:41~e:401489506~c:401489506,2022-11-08T00:00Z,4798,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1940,Chartway Arena,Norfolk,VA,8472,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,27,84,TRUE,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,65,FALSE,401489506,2023,2,,,,,,,TRUE,TRUE,TRUE
401488826,s:40~l:41~e:401488826~c:401488826,2022-11-08T00:00Z,1255,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,854,Hamilton Gymnasium,Denver,CO,2400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,49,68,TRUE,70,s:40~l:41~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,63,FALSE,401488826,2023,2,,,,,,,TRUE,TRUE,TRUE
401488823,s:40~l:41~e:401488823~c:401488823,2022-11-08T00:00Z,4707,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,73,FALSE,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,TRUE,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,76,TRUE,401488823,2023,2,OT,,,,,,TRUE,TRUE,TRUE
401488809,s:40~l:41~e:401488809~c:401488809,2022-11-08T00:00Z,2785,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1920,Truist Arena,Highland Heights,KY,9400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,TRUE,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,57,FALSE,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,79,TRUE,401488809,2023,2,,,,,,,TRUE,TRUE,TRUE
401487702,s:40~l:41~e:401487702~c:401487702,2022-11-08T00:00Z,7344,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7637,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,73,TRUE,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,56,FALSE,401487702,2023,2,,,,,,,TRUE,TRUE,TRUE
401487690,s:40~l:41~e:401487690~c:401487690,2022-11-08T00:00Z,3436,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,71,TRUE,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,,TRUE,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,58,FALSE,401487690,2023,2,,,,,,,TRUE,TRUE,TRUE
401487662,s:40~l:41~e:401487662~c:401487662,2022-11-08T00:00Z,5501,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2179,Ryan Center,Kingston,RI,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,62,FALSE,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,67,TRUE,401487662,2023,2,,,,,,,TRUE,TRUE,TRUE
401487643,s:40~l:41~e:401487643~c:401487643,2022-11-08T00:00Z,1711,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2125,Charles E. Smith Center,Washington,DC,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,85,TRUE,330,s:40~l:41~t:330,Virginia State,Trojans,VSU,Virginia State Trojans,Va State,000000,,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/330.png,,58,FALSE,401487643,2023,2,,,,,,,TRUE,TRUE,TRUE
401487469,s:40~l:41~e:401487469~c:401487469,2022-11-08T00:00Z,695,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1923,John J. Lee Amphitheater,New Haven,CT,2800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,96,TRUE,108862,s:40~l:41~t:108862,Sarah Lawrence,Gryphons,SARLW,Sarah Lawrence Gryphons,Sarah Lawrence,,,FALSE,,,,41,FALSE,401487469,2023,2,,,,,,,TRUE,TRUE,TRUE
401487449,s:40~l:41~e:401487449~c:401487449,2022-11-08T00:00Z,2654,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2001,Hynes Athletics Center,New Rochelle,NY,2578,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,78,TRUE,219,s:40~l:41~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,50,FALSE,401487449,2023,2,,,,,,,TRUE,TRUE,TRUE
401487327,s:40~l:41~e:401487327~c:401487327,2022-11-08T00:00Z,2296,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2118,Patrick Gymnasium,Burlington,VT,3266,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,80,TRUE,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,TRUE,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,65,FALSE,401487327,2023,2,,,,,,,TRUE,TRUE,TRUE
401487275,s:40~l:41~e:401487275~c:401487275,2022-11-08T00:00Z,1389,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2220,Stroh Center,Bowling Green,OH,4347,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,62,TRUE,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,58,FALSE,401487275,2023,2,,,,,,,TRUE,TRUE,TRUE
401485389,s:40~l:41~e:401485389~c:401485389,2022-11-08T00:00Z,2516,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,4935,Freedom Hall Civic Center,Johnson City,TN,6149,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,TRUE,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,88,TRUE,2213,s:40~l:41~t:2213,Emory & Henry,Wasps,EMO,Emory & Henry Wasps,Emory & Henry,000000,,FALSE,,,,66,FALSE,401485389,2023,2,,,,,,,TRUE,TRUE,TRUE
401485293,s:40~l:41~e:401485293~c:401485293,2022-11-08T00:00Z,1608,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,7342,Curry Arena,Charlotte,NC,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2511,s:40~l:41~t:2511,Queens University,Royals,QUOC,Queens University Royals,Queens,,,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2511.png,46,83,TRUE,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,27,82,FALSE,401485293,2023,2,,,,,,,TRUE,TRUE,TRUE
401485292,s:40~l:41~e:401485292~c:401485292,2022-11-08T00:00Z,3885,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,7117,Liberty Arena,Lynchburg,VA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,104,TRUE,111926,s:40~l:41~t:111926,Regent University,Royals,RGNT,Regent University Royals,Regent,,,FALSE,,,,38,FALSE,401485292,2023,2,,,,,,,TRUE,TRUE,TRUE
401485026,s:40~l:41~e:401485026~c:401485026,2022-11-08T00:00Z,6049,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,4486,Robins Center,Richmond,VA,9071,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,69,TRUE,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,48,FALSE,401485026,2023,2,,,,,,,TRUE,TRUE,TRUE
401484860,s:40~l:41~e:401484860~c:401484860,2022-11-08T00:00Z,2027,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2166,Timmons Arena,Greenville,SC,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,91,TRUE,2822,s:40~l:41~t:2822,North Greenville,Crusaders,NG,North Greenville Crusaders,N Greenville,000000,,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2822.png,,55,FALSE,401484860,2023,2,,,,,,,TRUE,TRUE,TRUE
401484855,s:40~l:41~e:401484855~c:401484855,2022-11-08T00:00Z,14797,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1987,Breslin Center,East Lansing,MI,14797,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,73,TRUE,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,55,FALSE,401484855,2023,2,,,,,,,TRUE,TRUE,TRUE
401483431,s:40~l:41~e:401483431~c:401483431,2022-11-08T00:00Z,6304,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona St,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,62,TRUE,2627,s:40~l:41~t:2627,Tarleton,Texans,TAR,Tarleton Texans,Tarleton,000000,,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,30,59,FALSE,401483431,2023,2,,,,,,,TRUE,TRUE,TRUE
401483411,s:40~l:41~e:401483411~c:401483411,2022-11-08T00:00Z,8000,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,2008,Jersey Mike’s Arena,Piscataway,NJ,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,TRUE,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,75,TRUE,171,s:40~l:41~t:171,Columbia,Lions,COLU,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,35,FALSE,401483411,2023,2,,,,,,,TRUE,TRUE,TRUE
401483398,s:40~l:41~e:401483398~c:401483398,2022-11-08T00:00Z,6572,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,93,TRUE,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,68,FALSE,401483398,2023,2,,,,,,,TRUE,TRUE,TRUE
401483391,s:40~l:41~e:401483391~c:401483391,2022-11-08T00:00Z,9141,TRUE,FALSE,FALSE,FALSE,2022-11-08T00:00Z,"","",0,N/A,317,Value City Arena,Columbus,OH,19049,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,91,TRUE,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,45,53,FALSE,401483391,2023,2,,,,,,,TRUE,TRUE,TRUE
