id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_color,home_alternate_color,home_venue_id,home_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
310612014,s:40~l:46~e:310612014~c:310612014,2011-06-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-13T00:00Z,event,NBA FINALS - GAME 6,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,95,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,105,TRUE,310612014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2011-06-13T00:00:00Z,2011-06-12
310609006,s:40~l:46~e:310609006~c:310609006,2011-06-10T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-10T01:00Z,event,NBA FINALS - GAME 5,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,112,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,103,FALSE,310609006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-06-10T01:00:00Z,2011-06-09
310607006,s:40~l:46~e:310607006~c:310607006,2011-06-08T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-08T01:00Z,event,NBA FINALS - GAME 4,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,86,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,83,FALSE,310607006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",FALSE,TRUE,TRUE,2011-06-08T01:00:00Z,2011-06-07
310605006,s:40~l:46~e:310605006~c:310605006,2011-06-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-06T00:00Z,event,NBA FINALS - GAME 3,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,86,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,88,TRUE,310605006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-06-06T00:00:00Z,2011-06-05
310602014,s:40~l:46~e:310602014~c:310602014,2011-06-03T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-03T01:00Z,event,NBA FINALS - GAME 2,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,93,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,95,TRUE,310602014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2011-06-03T01:00:00Z,2011-06-02
310531014,s:40~l:46~e:310531014~c:310531014,2011-06-01T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-06-01T01:00Z,event,NBA FINALS - GAME 1,17,FINAL,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,92,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,84,FALSE,310531014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2011-06-01T01:00:00Z,2011-05-31
310526004,s:40~l:46~e:310526004~c:310526004,2011-05-27T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-27T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 5,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,80,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,83,TRUE,310526004,2011,3,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2011-05-27T00:30:00Z,2011-05-26
310525006,s:40~l:46~e:310525006~c:310525006,2011-05-26T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-26T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 5,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,100,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,96,FALSE,310525006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-05-26T01:00:00Z,2011-05-25
310524014,s:40~l:46~e:310524014~c:310524014,2011-05-25T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-25T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 4,16,SEMI,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,101,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,93,FALSE,310524014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,OT,TRUE,TRUE,TRUE,2011-05-25T00:30:00Z,2011-05-24
310523025,s:40~l:46~e:310523025~c:310523025,2011-05-24T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-24T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 4,16,SEMI,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,105,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,112,TRUE,310523025,2011,3,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,OT,TRUE,TRUE,TRUE,2011-05-24T01:00:00Z,2011-05-23
310522014,s:40~l:46~e:310522014~c:310522014,2011-05-23T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-23T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 3,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,96,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,85,FALSE,310522014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2011-05-23T00:30:00Z,2011-05-22
310521025,s:40~l:46~e:310521025~c:310521025,2011-05-22T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-22T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 3,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,87,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,93,TRUE,310521025,2011,3,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,"",TRUE,TRUE,TRUE,2011-05-22T01:00:00Z,2011-05-21
310519006,s:40~l:46~e:310519006~c:310519006,2011-05-20T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-20T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 2,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,100,FALSE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,106,TRUE,310519006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-05-20T01:00:00Z,2011-05-19
310518004,s:40~l:46~e:310518004~c:310518004,2011-05-19T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-19T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 2,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,75,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,85,TRUE,310518004,2011,3,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2011-05-19T00:30:00Z,2011-05-18
310517006,s:40~l:46~e:310517006~c:310517006,2011-05-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-18T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 1,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,121,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,112,FALSE,310517006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-05-18T01:00:00Z,2011-05-17
310515004,s:40~l:46~e:310515004~c:310515004,2011-05-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-16T00:00Z,event,EASTERN CONFERENCE FINALS - GAME 1,16,SEMI,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,103,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,82,FALSE,310515004,2011,3,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2011-05-16T00:00:00Z,2011-05-15
310515025,s:40~l:46~e:310515025~c:310515025,2011-05-15T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-15T19:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 7,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,105,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,90,FALSE,310515025,2011,3,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,"",TRUE,TRUE,TRUE,2011-05-15T19:30:00Z,2011-05-15
310513029,s:40~l:46~e:310513029~c:310513029,2011-05-14T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-14T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,95,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,83,FALSE,310513029,2011,3,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400,TRUE,"",TRUE,TRUE,TRUE,2011-05-14T01:00:00Z,2011-05-13
310512001,s:40~l:46~e:310512001~c:310512001,2011-05-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-13T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,73,FALSE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,93,TRUE,310512001,2011,3,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2011-05-13T00:00:00Z,2011-05-12
310511025,s:40~l:46~e:310511025~c:310511025,2011-05-12T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-12T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,99,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,72,FALSE,310511025,2011,3,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,"",TRUE,TRUE,TRUE,2011-05-12T01:30:00Z,2011-05-11
310511014,s:40~l:46~e:310511014~c:310511014,2011-05-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-11T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,97,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,87,FALSE,310511014,2011,3,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2011-05-11T23:00:00Z,2011-05-11
310510004,s:40~l:46~e:310510004~c:310510004,2011-05-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-11T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,95,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,83,FALSE,310510004,2011,3,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2011-05-11T00:00:00Z,2011-05-10
310509029,s:40~l:46~e:310509029~c:310509029,2011-05-10T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-10T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,0,0,7,3,STATUS_FINAL,post,TRUE,Final,Final/3OT,Final/3OT,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,123,FALSE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,133,TRUE,310509029,2011,3,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400,TRUE,3OT,TRUE,TRUE,TRUE,2011-05-10T01:30:00Z,2011-05-09
310509002,s:40~l:46~e:310509002~c:310509002,2011-05-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-09T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,90,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,98,TRUE,310509002,2011,3,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,OT,TRUE,TRUE,TRUE,2011-05-09T23:00:00Z,2011-05-09
310508001,s:40~l:46~e:310508001~c:310508001,2011-05-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-09T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,100,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,88,FALSE,310508001,2011,3,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2011-05-09T00:00:00Z,2011-05-08
310508006,s:40~l:46~e:310508006~c:310508006,2011-05-08T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-08T19:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,122,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,86,FALSE,310508006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-05-08T19:30:00Z,2011-05-08
310507002,s:40~l:46~e:310507002~c:310507002,2011-05-08T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-08T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,97,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,81,FALSE,310507002,2011,3,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2011-05-08T00:00:00Z,2011-05-07
310507029,s:40~l:46~e:310507029~c:310507029,2011-05-07T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-07T21:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,101,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,93,FALSE,310507029,2011,3,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400,TRUE,OT,TRUE,TRUE,TRUE,2011-05-07T21:00:00Z,2011-05-07
310506006,s:40~l:46~e:310506006~c:310506006,2011-05-07T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-07T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,98,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,92,FALSE,310506006,2011,3,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2011-05-07T01:30:00Z,2011-05-06
310506001,s:40~l:46~e:310506001~c:310506001,2011-05-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-06T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,82,FALSE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,99,TRUE,310506001,2011,3,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2011-05-06T23:00:00Z,2011-05-06
310504013,s:40~l:46~e:310504013~c:310504013,2011-05-05T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-05T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,81,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,93,TRUE,310504013,2011,3,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2011-05-05T02:30:00Z,2011-05-04
310504004,s:40~l:46~e:310504004~c:310504004,2011-05-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-05-05T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,86,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,73,FALSE,310504004,2011,3,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2011-05-05T00:00:00Z,2011-05-04
