id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
401337337,s:40~l:46~e:401337337~c:401337337,2021-06-29T01:00Z,16664,TRUE,FALSE,FALSE,FALSE,2021-06-29T01:00Z,event,West Finals - Game 5,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,102,FALSE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,116,TRUE,401337337,2021,3,"",TRUE,TRUE,TRUE,2021-06-29T01:00:00Z,2021-06-28
401337342,s:40~l:46~e:401337342~c:401337342,2021-06-28T00:30Z,16650,TRUE,FALSE,FALSE,FALSE,2021-06-28T00:30Z,event,East Finals - Game 3,16,SEMI,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,102,FALSE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,113,TRUE,401337342,2021,3,"",TRUE,TRUE,TRUE,2021-06-28T00:30:00Z,2021-06-27
401337336,s:40~l:46~e:401337336~c:401337336,2021-06-27T01:00Z,18222,TRUE,FALSE,FALSE,FALSE,2021-06-27T01:00Z,event,West Finals - Game 4,16,SEMI,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,80,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,84,TRUE,401337336,2021,3,"",TRUE,TRUE,TRUE,2021-06-27T01:00:00Z,2021-06-26
401337341,s:40~l:46~e:401337341~c:401337341,2021-06-26T00:30Z,16422,TRUE,FALSE,FALSE,FALSE,2021-06-26T00:30Z,event,East Finals - Game 2,16,SEMI,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,125,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,91,FALSE,401337341,2021,3,"",TRUE,TRUE,TRUE,2021-06-26T00:30:00Z,2021-06-25
401337335,s:40~l:46~e:401337335~c:401337335,2021-06-25T01:00Z,17222,TRUE,FALSE,FALSE,FALSE,2021-06-25T01:00Z,event,West Finals - Game 3,16,SEMI,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,106,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,92,FALSE,401337335,2021,3,"",TRUE,TRUE,TRUE,2021-06-25T01:00:00Z,2021-06-24
401337340,s:40~l:46~e:401337340~c:401337340,2021-06-24T00:30Z,16310,TRUE,FALSE,FALSE,FALSE,2021-06-24T00:30Z,event,East Finals - Game 1,16,SEMI,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,113,FALSE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,116,TRUE,401337340,2021,3,"",TRUE,TRUE,TRUE,2021-06-24T00:30:00Z,2021-06-23
401337334,s:40~l:46~e:401337334~c:401337334,2021-06-23T01:00Z,16645,TRUE,FALSE,FALSE,FALSE,2021-06-23T01:00Z,event,West Finals - Game 2,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,104,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,103,FALSE,401337334,2021,3,"",TRUE,TRUE,TRUE,2021-06-23T01:00:00Z,2021-06-22
401332958,s:40~l:46~e:401332958~c:401332958,2021-06-21T00:00Z,18624,TRUE,FALSE,FALSE,FALSE,2021-06-21T00:00Z,event,East Semifinals - Game 7,15,QTR,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,96,FALSE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,103,TRUE,401332958,2021,3,"",TRUE,TRUE,TRUE,2021-06-21T00:00:00Z,2021-06-20
401337333,s:40~l:46~e:401337333~c:401337333,2021-06-20T19:30Z,16583,TRUE,FALSE,FALSE,FALSE,2021-06-20T19:30Z,event,West Finals - Game 1,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,120,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,114,FALSE,401337333,2021,3,"",TRUE,TRUE,TRUE,2021-06-20T19:30:00Z,2021-06-20
401332963,s:40~l:46~e:401332963~c:401332963,2021-06-20T00:30Z,16287,TRUE,FALSE,FALSE,FALSE,2021-06-20T00:30Z,event,East Semifinals - Game 7,15,QTR,3559,Barclays Center,Brooklyn,NY,17732,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,111,FALSE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,115,TRUE,401332963,2021,3,OT,TRUE,TRUE,TRUE,2021-06-20T00:30:00Z,2021-06-19
401333063,s:40~l:46~e:401333063~c:401333063,2021-06-19T02:00Z,17105,TRUE,FALSE,FALSE,FALSE,2021-06-19T02:00Z,event,West Semifinals - Game 6,15,QTR,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,131,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,119,FALSE,401333063,2021,3,"",TRUE,TRUE,TRUE,2021-06-19T02:00:00Z,2021-06-18
401332957,s:40~l:46~e:401332957~c:401332957,2021-06-18T23:30Z,16610,TRUE,FALSE,FALSE,FALSE,2021-06-18T23:30Z,event,East Semifinals - Game 6,15,QTR,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,99,FALSE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,104,TRUE,401332957,2021,3,"",TRUE,TRUE,TRUE,2021-06-18T23:30:00Z,2021-06-18
401332962,s:40~l:46~e:401332962~c:401332962,2021-06-18T00:30Z,16310,TRUE,FALSE,FALSE,FALSE,2021-06-18T00:30Z,event,East Semifinals - Game 6,15,QTR,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,104,TRUE,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,89,FALSE,401332962,2021,3,"",TRUE,TRUE,TRUE,2021-06-18T00:30:00Z,2021-06-17
401333062,s:40~l:46~e:401333062~c:401333062,2021-06-17T02:00Z,18007,TRUE,FALSE,FALSE,FALSE,2021-06-17T02:00Z,event,West Semifinals - Game 5,15,QTR,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,111,FALSE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,119,TRUE,401333062,2021,3,"",TRUE,TRUE,TRUE,2021-06-17T02:00:00Z,2021-06-16
401332956,s:40~l:46~e:401332956~c:401332956,2021-06-16T23:30Z,18624,TRUE,FALSE,FALSE,FALSE,2021-06-16T23:30Z,event,East Semifinals - Game 5,15,QTR,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,106,FALSE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,109,TRUE,401332956,2021,3,"",TRUE,TRUE,TRUE,2021-06-16T23:30:00Z,2021-06-16
401332961,s:40~l:46~e:401332961~c:401332961,2021-06-16T00:30Z,16067,TRUE,FALSE,FALSE,FALSE,2021-06-16T00:30Z,event,East Semifinals - Game 5,15,QTR,3559,Barclays Center,Brooklyn,NY,17732,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,114,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,108,FALSE,401332961,2021,3,"",TRUE,TRUE,TRUE,2021-06-16T00:30:00Z,2021-06-15
401333061,s:40~l:46~e:401333061~c:401333061,2021-06-15T02:00Z,8474,TRUE,FALSE,FALSE,FALSE,2021-06-15T02:00Z,event,West Semifinals - Game 4,15,QTR,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,118,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,104,FALSE,401333061,2021,3,"",TRUE,TRUE,TRUE,2021-06-15T02:00:00Z,2021-06-14
401332955,s:40~l:46~e:401332955~c:401332955,2021-06-14T23:30Z,16502,TRUE,FALSE,FALSE,FALSE,2021-06-14T23:30Z,event,East Semifinals - Game 4,15,QTR,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,103,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,100,FALSE,401332955,2021,3,"",TRUE,TRUE,TRUE,2021-06-14T23:30:00Z,2021-06-14
401332966,s:40~l:46~e:401332966~c:401332966,2021-06-14T00:00Z,18290,TRUE,FALSE,FALSE,FALSE,2021-06-14T00:00Z,event,West Semifinals - Game 4,15,QTR,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,118,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,125,TRUE,401332966,2021,3,"",TRUE,TRUE,TRUE,2021-06-14T00:00:00Z,2021-06-13
401332960,s:40~l:46~e:401332960~c:401332960,2021-06-13T19:00Z,16310,TRUE,FALSE,FALSE,FALSE,2021-06-13T19:00Z,event,East Semifinals - Game 4,15,QTR,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,107,TRUE,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,96,FALSE,401332960,2021,3,"",TRUE,TRUE,TRUE,2021-06-13T19:00:00Z,2021-06-13
401333060,s:40~l:46~e:401333060~c:401333060,2021-06-13T00:30Z,8185,TRUE,FALSE,FALSE,FALSE,2021-06-13T00:30Z,event,West Semifinals - Game 3,15,QTR,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,132,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,106,FALSE,401333060,2021,3,"",TRUE,TRUE,TRUE,2021-06-13T00:30:00Z,2021-06-12
401332965,s:40~l:46~e:401332965~c:401332965,2021-06-12T02:00Z,18277,TRUE,FALSE,FALSE,FALSE,2021-06-12T02:00Z,event,West Semifinals - Game 3,15,QTR,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,102,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,116,TRUE,401332965,2021,3,"",TRUE,TRUE,TRUE,2021-06-12T02:00:00Z,2021-06-11
