id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
250601021,s:40~l:46~e:250601021~c:250601021,2005-06-01T22:00Z,18422,TRUE,FALSE,FALSE,FALSE,2005-06-01T22:00Z,event,PLAYOFFS,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,95,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,101,TRUE,250601021,2005,3,"",TRUE,TRUE,TRUE,2005-06-01T22:00:00Z,2005-06-01
250531008,s:40~l:46~e:250531008~c:250531008,2005-06-01T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2005-06-01T00:00Z,event,PLAYOFFS,16,SEMI,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,106,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,96,FALSE,250531008,2005,3,"",TRUE,TRUE,TRUE,2005-06-01T00:00:00Z,2005-05-31
250530024,s:40~l:46~e:250530024~c:250530024,2005-05-30T23:30Z,18797,TRUE,FALSE,FALSE,FALSE,2005-05-30T23:30Z,event,PLAYOFFS,16,SEMI,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,106,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,111,TRUE,250530024,2005,3,"",FALSE,TRUE,TRUE,2005-05-30T23:30:00Z,2005-05-30
250529008,s:40~l:46~e:250529008~c:250529008,2005-05-30T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2005-05-30T00:00Z,event,PLAYOFFS,16,SEMI,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,104,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,113,TRUE,250529008,2005,3,"",TRUE,TRUE,TRUE,2005-05-30T00:00:00Z,2005-05-29
250528024,s:40~l:46~e:250528024~c:250528024,2005-05-29T00:00Z,18797,TRUE,FALSE,FALSE,FALSE,2005-05-29T00:00Z,event,PLAYOFFS,16,SEMI,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,102,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,92,FALSE,250528024,2005,3,"",FALSE,TRUE,TRUE,2005-05-29T00:00:00Z,2005-05-28
250525014,s:40~l:46~e:250525014~c:250525014,2005-05-26T00:00Z,20228,TRUE,FALSE,FALSE,FALSE,2005-05-26T00:00Z,event,PLAYOFFS,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,92,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,86,FALSE,250525014,2005,3,"",FALSE,TRUE,TRUE,2005-05-26T00:00:00Z,2005-05-25
250524021,s:40~l:46~e:250524021~c:250524021,2005-05-24T22:00Z,18422,TRUE,FALSE,FALSE,FALSE,2005-05-24T22:00Z,event,PLAYOFFS,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,108,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,111,TRUE,250524021,2005,3,"",TRUE,TRUE,TRUE,2005-05-24T22:00:00Z,2005-05-24
250523014,s:40~l:46~e:250523014~c:250523014,2005-05-24T00:00Z,20203,TRUE,FALSE,FALSE,FALSE,2005-05-24T00:00Z,event,PLAYOFFS,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,81,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,90,TRUE,250523014,2005,3,"",TRUE,TRUE,TRUE,2005-05-24T00:00:00Z,2005-05-23
250522021,s:40~l:46~e:250522021~c:250522021,2005-05-22T16:30Z,18422,TRUE,FALSE,FALSE,FALSE,2005-05-22T16:30Z,event,PLAYOFFS,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,114,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,121,TRUE,250522021,2005,3,"",TRUE,TRUE,TRUE,2005-05-22T16:30:00Z,2005-05-22
250520006,s:40~l:46~e:250520006~c:250520006,2005-05-21T00:00Z,20915,TRUE,FALSE,FALSE,FALSE,2005-05-21T00:00Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,126,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,130,TRUE,250520006,2005,3,OT,TRUE,TRUE,TRUE,2005-05-21T00:00:00Z,2005-05-20
250519025,s:40~l:46~e:250519025~c:250519025,2005-05-19T23:30Z,17072,TRUE,FALSE,FALSE,FALSE,2005-05-19T23:30Z,event,PLAYOFFS,15,QTR,2184,KeyArena,Seattle,WA,17459,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",96,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,98,TRUE,250519025,2005,3,"",TRUE,TRUE,TRUE,2005-05-19T23:30:00Z,2005-05-19
250519011,s:40~l:46~e:250519011~c:250519011,2005-05-19T23:00Z,18345,TRUE,FALSE,FALSE,FALSE,2005-05-19T23:00Z,event,PLAYOFFS,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,79,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,88,TRUE,250519011,2005,3,"",TRUE,TRUE,TRUE,2005-05-19T23:00:00Z,2005-05-19
250518021,s:40~l:46~e:250518021~c:250518021,2005-05-18T22:00Z,18422,TRUE,FALSE,FALSE,FALSE,2005-05-18T22:00Z,event,PLAYOFFS,15,QTR,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,114,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,108,FALSE,250518021,2005,3,"",TRUE,TRUE,TRUE,2005-05-18T22:00:00Z,2005-05-18
250517024,s:40~l:46~e:250517024~c:250517024,2005-05-18T00:30Z,18797,TRUE,FALSE,FALSE,FALSE,2005-05-18T00:30Z,event,PLAYOFFS,15,QTR,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,103,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",90,FALSE,250517024,2005,3,"",TRUE,TRUE,TRUE,2005-05-18T00:30:00Z,2005-05-17
250517008,s:40~l:46~e:250517008~c:250517008,2005-05-17T23:00Z,22076,TRUE,FALSE,FALSE,FALSE,2005-05-17T23:00Z,event,PLAYOFFS,15,QTR,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,86,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,67,FALSE,250517008,2005,3,"",TRUE,TRUE,TRUE,2005-05-17T23:00:00Z,2005-05-17
250515006,s:40~l:46~e:250515006~c:250515006,2005-05-16T00:30Z,20894,TRUE,FALSE,FALSE,FALSE,2005-05-16T00:30Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,119,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,109,FALSE,250515006,2005,3,"",TRUE,TRUE,TRUE,2005-05-16T00:30:00Z,2005-05-15
250515025,s:40~l:46~e:250515025~c:250515025,2005-05-15T20:00Z,17072,TRUE,FALSE,FALSE,FALSE,2005-05-15T20:00Z,event,PLAYOFFS,15,QTR,2184,KeyArena,Seattle,WA,17459,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",101,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,89,FALSE,250515025,2005,3,"",FALSE,TRUE,TRUE,2005-05-15T20:00:00Z,2005-05-15
250515011,s:40~l:46~e:250515011~c:250515011,2005-05-15T18:30Z,18345,TRUE,FALSE,FALSE,FALSE,2005-05-15T18:30Z,event,PLAYOFFS,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,76,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,89,TRUE,250515011,2005,3,"",FALSE,TRUE,TRUE,2005-05-15T18:30:00Z,2005-05-15
250514027,s:40~l:46~e:250514027~c:250514027,2005-05-15T00:00Z,20173,TRUE,FALSE,FALSE,FALSE,2005-05-15T00:00Z,event,PLAYOFFS,15,QTR,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,95,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,99,TRUE,250514027,2005,3,"",TRUE,TRUE,TRUE,2005-05-15T00:00:00Z,2005-05-14
250513006,s:40~l:46~e:250513006~c:250513006,2005-05-14T00:30Z,20896,TRUE,FALSE,FALSE,FALSE,2005-05-14T00:30Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,102,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,119,TRUE,250513006,2005,3,"",FALSE,TRUE,TRUE,2005-05-14T00:30:00Z,2005-05-13
250513011,s:40~l:46~e:250513011~c:250513011,2005-05-13T22:00Z,18345,TRUE,FALSE,FALSE,FALSE,2005-05-13T22:00Z,event,PLAYOFFS,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,79,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,74,FALSE,250513011,2005,3,"",TRUE,TRUE,TRUE,2005-05-13T22:00:00Z,2005-05-13
250512027,s:40~l:46~e:250512027~c:250512027,2005-05-13T00:00Z,20173,TRUE,FALSE,FALSE,FALSE,2005-05-13T00:00Z,event,PLAYOFFS,15,QTR,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,95,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,102,TRUE,250512027,2005,3,"",TRUE,TRUE,TRUE,2005-05-13T00:00:00Z,2005-05-12
250512025,s:40~l:46~e:250512025~c:250512025,2005-05-12T23:30Z,17072,TRUE,FALSE,FALSE,FALSE,2005-05-12T23:30Z,event,PLAYOFFS,15,QTR,2184,KeyArena,Seattle,WA,17459,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",92,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,91,FALSE,250512025,2005,3,"",TRUE,TRUE,TRUE,2005-05-12T23:30:00Z,2005-05-12
