id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
400953695,s:40~l:46~e:400953695~c:400953695,2017-05-20T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,2017-05-20T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 2,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,86,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,130,TRUE,400953695,2017,3,"",TRUE,TRUE,TRUE,2017-05-20T00:30:00Z,2017-05-19
400953694,s:40~l:46~e:400953694~c:400953694,2017-05-18T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,2017-05-18T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 1,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,104,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,117,TRUE,400953694,2017,3,"",TRUE,TRUE,TRUE,2017-05-18T00:30:00Z,2017-05-17
400953592,s:40~l:46~e:400953592~c:400953592,2017-05-17T01:00Z,19596,TRUE,FALSE,FALSE,FALSE,2017-05-17T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 2,16,SEMI,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,136,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,100,FALSE,400953592,2017,3,"",TRUE,TRUE,TRUE,2017-05-17T01:00:00Z,2017-05-16
400952532,s:40~l:46~e:400952532~c:400952532,2017-05-16T00:00Z,18624,TRUE,FALSE,FALSE,FALSE,2017-05-16T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 7,15,QTR,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,115,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,105,FALSE,400952532,2017,3,"",TRUE,TRUE,TRUE,2017-05-16T00:00:00Z,2017-05-15
400953591,s:40~l:46~e:400953591~c:400953591,2017-05-14T19:30Z,19596,TRUE,FALSE,FALSE,FALSE,2017-05-14T19:30Z,event,WESTERN CONFERENCE FINALS - GAME 1,16,SEMI,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,113,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,111,FALSE,400953591,2017,3,"",TRUE,TRUE,TRUE,2017-05-14T19:30:00Z,2017-05-14
400952531,s:40~l:46~e:400952531~c:400952531,2017-05-13T00:00Z,20356,TRUE,FALSE,FALSE,FALSE,2017-05-13T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,92,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,91,FALSE,400952531,2017,3,"",TRUE,TRUE,TRUE,2017-05-13T00:00:00Z,2017-05-12
400952495,s:40~l:46~e:400952495~c:400952495,2017-05-12T00:00Z,18055,TRUE,FALSE,FALSE,FALSE,2017-05-12T00:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,75,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,114,TRUE,400952495,2017,3,"",TRUE,TRUE,TRUE,2017-05-12T00:00:00Z,2017-05-11
400952530,s:40~l:46~e:400952530~c:400952530,2017-05-11T00:00Z,18624,TRUE,FALSE,FALSE,FALSE,2017-05-11T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,123,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,101,FALSE,400952530,2017,3,"",TRUE,TRUE,TRUE,2017-05-11T00:00:00Z,2017-05-10
400952494,s:40~l:46~e:400952494~c:400952494,2017-05-10T00:00Z,18418,TRUE,FALSE,FALSE,FALSE,2017-05-10T00:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,110,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,107,FALSE,400952494,2017,3,OT,TRUE,TRUE,TRUE,2017-05-10T00:00:00Z,2017-05-09
400952607,s:40~l:46~e:400952607~c:400952607,2017-05-09T01:00Z,19911,TRUE,FALSE,FALSE,FALSE,2017-05-09T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,95,FALSE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,121,TRUE,400952607,2017,3,"",TRUE,TRUE,TRUE,2017-05-09T01:00:00Z,2017-05-08
400952493,s:40~l:46~e:400952493~c:400952493,2017-05-08T01:00Z,18055,TRUE,FALSE,FALSE,FALSE,2017-05-08T01:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,125,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,104,FALSE,400952493,2017,3,"",TRUE,TRUE,TRUE,2017-05-08T01:00:00Z,2017-05-07
400952529,s:40~l:46~e:400952529~c:400952529,2017-05-07T22:30Z,20356,TRUE,FALSE,FALSE,FALSE,2017-05-07T22:30Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,121,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,102,FALSE,400952529,2017,3,"",TRUE,TRUE,TRUE,2017-05-07T22:30:00Z,2017-05-07
400952465,s:40~l:46~e:400952465~c:400952465,2017-05-07T19:30Z,20307,TRUE,FALSE,FALSE,FALSE,2017-05-07T19:30Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,102,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,109,TRUE,400952465,2017,3,"",TRUE,TRUE,TRUE,2017-05-07T19:30:00Z,2017-05-07
400952606,s:40~l:46~e:400952606~c:400952606,2017-05-07T00:30Z,19911,TRUE,FALSE,FALSE,FALSE,2017-05-07T00:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,91,FALSE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,102,TRUE,400952606,2017,3,"",TRUE,TRUE,TRUE,2017-05-07T00:30:00Z,2017-05-06
400952492,s:40~l:46~e:400952492~c:400952492,2017-05-06T01:30Z,18187,TRUE,FALSE,FALSE,FALSE,2017-05-06T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,92,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,103,TRUE,400952492,2017,3,"",TRUE,TRUE,TRUE,2017-05-06T01:30:00Z,2017-05-05
400952464,s:40~l:46~e:400952464~c:400952464,2017-05-05T23:00Z,20384,TRUE,FALSE,FALSE,FALSE,2017-05-05T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,94,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,115,TRUE,400952464,2017,3,"",TRUE,TRUE,TRUE,2017-05-05T23:00:00Z,2017-05-05
400952554,s:40~l:46~e:400952554~c:400952554,2017-05-05T02:30Z,19596,TRUE,FALSE,FALSE,FALSE,2017-05-05T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,115,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,104,FALSE,400952554,2017,3,"",TRUE,TRUE,TRUE,2017-05-05T02:30:00Z,2017-05-04
400952528,s:40~l:46~e:400952528~c:400952528,2017-05-05T00:00Z,20356,TRUE,FALSE,FALSE,FALSE,2017-05-05T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,116,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,89,FALSE,400952528,2017,3,"",TRUE,TRUE,TRUE,2017-05-05T00:00:00Z,2017-05-04
400952491,s:40~l:46~e:400952491~c:400952491,2017-05-04T01:30Z,18418,TRUE,FALSE,FALSE,FALSE,2017-05-04T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,121,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,96,FALSE,400952491,2017,3,"",TRUE,TRUE,TRUE,2017-05-04T01:30:00Z,2017-05-03
400952463,s:40~l:46~e:400952463~c:400952463,2017-05-03T23:00Z,20562,TRUE,FALSE,FALSE,FALSE,2017-05-03T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,125,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,103,FALSE,400952463,2017,3,"",TRUE,TRUE,TRUE,2017-05-03T23:00:00Z,2017-05-03
400952553,s:40~l:46~e:400952553~c:400952553,2017-05-03T02:30Z,19596,TRUE,FALSE,FALSE,FALSE,2017-05-03T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 1,15,QTR,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,106,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,94,FALSE,400952553,2017,3,"",TRUE,TRUE,TRUE,2017-05-03T02:30:00Z,2017-05-02
