id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,venue_address_state,home_color,home_alternate_color,home_venue_id,home_logo,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
400466597,s:40~l:46~e:400466597~c:400466597,2013-05-29T00:30Z,18165,TRUE,FALSE,FALSE,FALSE,2013-05-29T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 4,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,99,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,92,FALSE,400466597,2013,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2013-05-29T00:30:00Z,2013-05-28
400466477,s:40~l:46~e:400466477~c:400466477,2013-05-28T01:00Z,18119,TRUE,FALSE,FALSE,FALSE,2013-05-28T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 4,16,SEMI,1392,FedExForum,Memphis,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,86,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,93,TRUE,400466477,2013,3,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,"",TRUE,TRUE,TRUE,2013-05-28T01:00:00Z,2013-05-27
400466596,s:40~l:46~e:400466596~c:400466596,2013-05-27T00:30Z,18165,TRUE,FALSE,FALSE,FALSE,2013-05-27T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 3,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,96,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,114,TRUE,400466596,2013,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2013-05-27T00:30:00Z,2013-05-26
400466476,s:40~l:46~e:400466476~c:400466476,2013-05-26T01:00Z,18119,TRUE,FALSE,FALSE,FALSE,2013-05-26T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 3,16,SEMI,1392,FedExForum,Memphis,18400,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,93,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,104,TRUE,400466476,2013,3,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,OT,TRUE,TRUE,TRUE,2013-05-26T01:00:00Z,2013-05-25
400466595,s:40~l:46~e:400466595~c:400466595,2013-05-25T00:30Z,20022,TRUE,FALSE,FALSE,FALSE,2013-05-25T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 2,16,SEMI,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,93,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,97,TRUE,400466595,2013,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2013-05-25T00:30:00Z,2013-05-24
400466594,s:40~l:46~e:400466594~c:400466594,2013-05-23T00:30Z,19679,TRUE,FALSE,FALSE,FALSE,2013-05-23T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 1,16,SEMI,3438,FTX Arena,Miami,19600,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,103,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,102,FALSE,400466594,2013,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,OT,TRUE,TRUE,TRUE,2013-05-23T00:30:00Z,2013-05-22
400466475,s:40~l:46~e:400466475~c:400466475,2013-05-22T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2013-05-22T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 2,16,SEMI,780,AT&T Center,San Antonio,18354,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,93,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,89,FALSE,400466475,2013,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,OT,TRUE,TRUE,TRUE,2013-05-22T01:00:00Z,2013-05-21
400466474,s:40~l:46~e:400466474~c:400466474,2013-05-19T19:30Z,18581,TRUE,FALSE,FALSE,FALSE,2013-05-19T19:30Z,event,WESTERN CONFERENCE FINALS - GAME 1,16,SEMI,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,105,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,83,FALSE,400466474,2013,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2013-05-19T19:30:00Z,2013-05-19
400464469,s:40~l:46~e:400464469~c:400464469,2013-05-19T00:00Z,18165,TRUE,FALSE,FALSE,FALSE,2013-05-19T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,106,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,99,FALSE,400464469,2013,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2013-05-19T00:00:00Z,2013-05-18
400464461,s:40~l:46~e:400464461~c:400464461,2013-05-17T02:30Z,19596,TRUE,FALSE,FALSE,FALSE,2013-05-17T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,2465,ORACLE Arena,Oakland,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,82,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,94,TRUE,400464461,2013,3,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,"",TRUE,TRUE,TRUE,2013-05-17T02:30:00Z,2013-05-16
400464468,s:40~l:46~e:400464468~c:400464468,2013-05-17T00:00Z,19033,TRUE,FALSE,FALSE,FALSE,2013-05-17T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,1830,Madison Square Garden,New York,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,TRUE,85,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,75,FALSE,400464468,2013,3,NY,225EA8,f58426,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,"",TRUE,TRUE,TRUE,2013-05-17T00:00:00Z,2013-05-16
400464456,s:40~l:46~e:400464456~c:400464456,2013-05-16T01:30Z,18203,TRUE,FALSE,FALSE,FALSE,2013-05-16T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,84,FALSE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,88,TRUE,400464456,2013,3,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,"",TRUE,TRUE,TRUE,2013-05-16T01:30:00Z,2013-05-15
400464464,s:40~l:46~e:400464464~c:400464464,2013-05-15T23:00Z,20025,TRUE,FALSE,FALSE,FALSE,2013-05-15T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,94,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,91,FALSE,400464464,2013,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2013-05-15T23:00:00Z,2013-05-15
400464460,s:40~l:46~e:400464460~c:400464460,2013-05-15T01:30Z,18581,TRUE,FALSE,FALSE,FALSE,2013-05-15T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,109,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,91,FALSE,400464460,2013,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2013-05-15T01:30:00Z,2013-05-14
400464467,s:40~l:46~e:400464467~c:400464467,2013-05-14T23:00Z,18165,TRUE,FALSE,FALSE,FALSE,2013-05-14T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,93,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,82,FALSE,400464467,2013,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2013-05-14T23:00:00Z,2013-05-14
400464455,s:40~l:46~e:400464455~c:400464455,2013-05-14T01:30Z,18119,TRUE,FALSE,FALSE,FALSE,2013-05-14T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1392,FedExForum,Memphis,18400,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,103,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,97,FALSE,400464455,2013,3,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,OT,TRUE,TRUE,TRUE,2013-05-14T01:30:00Z,2013-05-13
400464463,s:40~l:46~e:400464463~c:400464463,2013-05-13T23:00Z,21990,TRUE,FALSE,FALSE,FALSE,2013-05-13T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1847,United Center,Chicago,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,65,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,88,TRUE,400464463,2013,3,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,"",TRUE,TRUE,TRUE,2013-05-13T23:00:00Z,2013-05-13
400464459,s:40~l:46~e:400464459~c:400464459,2013-05-12T19:30Z,19596,TRUE,FALSE,FALSE,FALSE,2013-05-12T19:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,2465,ORACLE Arena,Oakland,19596,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,97,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,87,FALSE,400464459,2013,3,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,OT,TRUE,TRUE,TRUE,2013-05-12T19:30:00Z,2013-05-12
400464341,s:40~l:46~e:400464341~c:400464341,2013-05-12T00:00Z,18165,TRUE,FALSE,FALSE,FALSE,2013-05-12T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,82,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,71,FALSE,400464341,2013,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2013-05-12T00:00:00Z,2013-05-11
400464338,s:40~l:46~e:400464338~c:400464338,2013-05-11T21:00Z,18119,TRUE,FALSE,FALSE,FALSE,2013-05-11T21:00Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1392,FedExForum,Memphis,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,87,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,81,FALSE,400464338,2013,3,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,"",TRUE,TRUE,TRUE,2013-05-11T21:00:00Z,2013-05-11
400464339,s:40~l:46~e:400464339~c:400464339,2013-05-11T02:49Z,19596,TRUE,FALSE,FALSE,FALSE,2013-05-11T02:49Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,2465,ORACLE Arena,Oakland,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,92,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,102,TRUE,400464339,2013,3,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,"",TRUE,TRUE,TRUE,2013-05-11T02:49:00Z,2013-05-10
400464359,s:40~l:46~e:400464359~c:400464359,2013-05-11T00:00Z,22675,TRUE,FALSE,FALSE,FALSE,2013-05-11T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1847,United Center,Chicago,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,94,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,104,TRUE,400464359,2013,3,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,"",TRUE,TRUE,TRUE,2013-05-11T00:00:00Z,2013-05-10
