id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
320621014,s:40~l:46~e:320621014~c:320621014,2012-06-22T01:00Z,20003,TRUE,FALSE,FALSE,FALSE,2012-06-22T01:00Z,event,NBA FINALS - GAME 5,17,FINAL,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,121,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,106,FALSE,320621014,2012,3,"",TRUE,TRUE,TRUE,2012-06-22T01:00:00Z,2012-06-21
320619014,s:40~l:46~e:320619014~c:320619014,2012-06-20T01:00Z,20003,TRUE,FALSE,FALSE,FALSE,2012-06-20T01:00Z,event,NBA FINALS - GAME 4,17,FINAL,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,104,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,98,FALSE,320619014,2012,3,"",TRUE,TRUE,TRUE,2012-06-20T01:00:00Z,2012-06-19
320617014,s:40~l:46~e:320617014~c:320617014,2012-06-18T00:00Z,20003,TRUE,FALSE,FALSE,FALSE,2012-06-18T00:00Z,event,NBA FINALS - GAME 3,17,FINAL,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,91,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,85,FALSE,320617014,2012,3,"",TRUE,TRUE,TRUE,2012-06-18T00:00:00Z,2012-06-17
320614025,s:40~l:46~e:320614025~c:320614025,2012-06-15T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,2012-06-15T01:00Z,event,NBA FINALS - GAME 2,17,FINAL,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,96,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,100,TRUE,320614025,2012,3,"",TRUE,TRUE,TRUE,2012-06-15T01:00:00Z,2012-06-14
320612025,s:40~l:46~e:320612025~c:320612025,2012-06-13T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,2012-06-13T01:00Z,event,NBA FINALS - GAME 1,17,FINAL,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,105,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,94,FALSE,320612025,2012,3,"",TRUE,TRUE,TRUE,2012-06-13T01:00:00Z,2012-06-12
320609014,s:40~l:46~e:320609014~c:320609014,2012-06-10T00:30Z,20114,TRUE,FALSE,FALSE,FALSE,2012-06-10T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 7,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,101,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,88,FALSE,320609014,2012,3,"",TRUE,TRUE,TRUE,2012-06-10T00:30:00Z,2012-06-09
320607002,s:40~l:46~e:320607002~c:320607002,2012-06-08T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,2012-06-08T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 6,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,79,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,98,TRUE,320607002,2012,3,"",TRUE,TRUE,TRUE,2012-06-08T00:30:00Z,2012-06-07
320606025,s:40~l:46~e:320606025~c:320606025,2012-06-07T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,2012-06-07T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 6,16,SEMI,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,107,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,99,FALSE,320606025,2012,3,"",TRUE,TRUE,TRUE,2012-06-07T01:00:00Z,2012-06-06
320605014,s:40~l:46~e:320605014~c:320605014,2012-06-06T00:30Z,20021,TRUE,FALSE,FALSE,FALSE,2012-06-06T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 5,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,90,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,94,TRUE,320605014,2012,3,"",TRUE,TRUE,TRUE,2012-06-06T00:30:00Z,2012-06-05
320604024,s:40~l:46~e:320604024~c:320604024,2012-06-05T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2012-06-05T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 5,16,SEMI,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,103,FALSE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,108,TRUE,320604024,2012,3,"",TRUE,TRUE,TRUE,2012-06-05T01:00:00Z,2012-06-04
