id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
300617013,s:40~l:46~e:300617013~c:300617013,2010-06-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-18T01:00Z,event,NBA FINALS - GAME 7,17,FINAL,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,83,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,79,FALSE,300617013,2010,3,"",TRUE,TRUE,TRUE,2010-06-18T01:00:00Z,2010-06-17
300615013,s:40~l:46~e:300615013~c:300615013,2010-06-16T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-16T01:00Z,event,NBA FINALS - GAME 6,17,FINAL,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,89,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,67,FALSE,300615013,2010,3,"",TRUE,TRUE,TRUE,2010-06-16T01:00:00Z,2010-06-15
300613002,s:40~l:46~e:300613002~c:300613002,2010-06-14T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-14T00:00Z,event,NBA FINALS - GAME 5,17,FINAL,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,92,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,86,FALSE,300613002,2010,3,"",TRUE,TRUE,TRUE,2010-06-14T00:00:00Z,2010-06-13
300610002,s:40~l:46~e:300610002~c:300610002,2010-06-11T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-11T01:00Z,event,NBA FINALS - GAME 4,17,FINAL,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,96,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,89,FALSE,300610002,2010,3,"",TRUE,TRUE,TRUE,2010-06-11T01:00:00Z,2010-06-10
300608002,s:40~l:46~e:300608002~c:300608002,2010-06-09T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-09T01:00Z,event,NBA FINALS - GAME 3,17,FINAL,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,84,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,91,TRUE,300608002,2010,3,"",TRUE,TRUE,TRUE,2010-06-09T01:00:00Z,2010-06-08
300606013,s:40~l:46~e:300606013~c:300606013,2010-06-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-07T00:00Z,event,NBA FINALS - GAME 2,17,FINAL,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,94,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,103,TRUE,300606013,2010,3,"",TRUE,TRUE,TRUE,2010-06-07T00:00:00Z,2010-06-06
300603013,s:40~l:46~e:300603013~c:300603013,2010-06-04T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-06-04T01:00Z,event,NBA FINALS - GAME 1,17,FINAL,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,102,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,89,FALSE,300603013,2010,3,"",TRUE,TRUE,TRUE,2010-06-04T01:00:00Z,2010-06-03
300529021,s:40~l:46~e:300529021~c:300529021,2010-05-30T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-05-30T00:30Z,event,WESTERN CONFERENCE FINALS - GAME 6,16,SEMI,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,103,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,111,TRUE,300529021,2010,3,"",TRUE,TRUE,TRUE,2010-05-30T00:30:00Z,2010-05-29
300528002,s:40~l:46~e:300528002~c:300528002,2010-05-29T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-05-29T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 6,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,96,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,4042,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,84,FALSE,300528002,2010,3,"",TRUE,TRUE,TRUE,2010-05-29T00:30:00Z,2010-05-28
300527013,s:40~l:46~e:300527013~c:300527013,2010-05-28T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-05-28T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 5,16,SEMI,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,103,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,101,FALSE,300527013,2010,3,"",TRUE,TRUE,TRUE,2010-05-28T01:00:00Z,2010-05-27
