id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,venue_address_state,home_color,home_alternate_color,home_venue_id,home_logo,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
400559378,s:40~l:46~e:400559378~c:400559378,2014-06-16T00:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-06-16T00:00Z,event,NBA FINALS - GAME 5,17,FINAL,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,104,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,87,FALSE,400559378,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-06-16T00:00:00Z,2014-06-15
400559377,s:40~l:46~e:400559377~c:400559377,2014-06-13T01:00Z,19900,TRUE,FALSE,FALSE,FALSE,2014-06-13T01:00Z,event,NBA FINALS - GAME 4,17,FINAL,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,86,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,107,TRUE,400559377,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-06-13T01:00:00Z,2014-06-12
400559376,s:40~l:46~e:400559376~c:400559376,2014-06-11T01:00Z,19900,TRUE,FALSE,FALSE,FALSE,2014-06-11T01:00Z,event,NBA FINALS - GAME 3,17,FINAL,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,92,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,111,TRUE,400559376,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-06-11T01:00:00Z,2014-06-10
400559375,s:40~l:46~e:400559375~c:400559375,2014-06-09T00:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-06-09T00:00Z,event,NBA FINALS - GAME 2,17,FINAL,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,96,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,98,TRUE,400559375,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-06-09T00:00:00Z,2014-06-08
400559374,s:40~l:46~e:400559374~c:400559374,2014-06-06T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-06-06T01:00Z,event,NBA FINALS - GAME 1,17,FINAL,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,110,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,95,FALSE,400559374,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-06-06T01:00:00Z,2014-06-05
400558959,s:40~l:46~e:400558959~c:400558959,2014-06-01T00:30Z,18203,TRUE,FALSE,FALSE,FALSE,2014-06-01T00:30Z,event,WESTERN CONFERENCE FINALS - GAME 6,16,SEMI,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,107,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,112,TRUE,400558959,2014,3,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,OT,TRUE,TRUE,TRUE,2014-06-01T00:30:00Z,2014-05-31
400558919,s:40~l:46~e:400558919~c:400558919,2014-05-31T00:30Z,20021,TRUE,FALSE,FALSE,FALSE,2014-05-31T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 6,16,SEMI,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,117,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,92,FALSE,400558919,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-05-31T00:30:00Z,2014-05-30
400558958,s:40~l:46~e:400558958~c:400558958,2014-05-30T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-05-30T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 5,16,SEMI,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,117,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,89,FALSE,400558958,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-05-30T01:00:00Z,2014-05-29
400558918,s:40~l:46~e:400558918~c:400558918,2014-05-29T00:30Z,18165,TRUE,FALSE,FALSE,FALSE,2014-05-29T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 5,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,93,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,90,FALSE,400558918,2014,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2014-05-29T00:30:00Z,2014-05-28
400558957,s:40~l:46~e:400558957~c:400558957,2014-05-28T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,2014-05-28T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 4,16,SEMI,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,105,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,92,FALSE,400558957,2014,3,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,"",TRUE,TRUE,TRUE,2014-05-28T01:00:00Z,2014-05-27
400558917,s:40~l:46~e:400558917~c:400558917,2014-05-27T00:30Z,19874,TRUE,FALSE,FALSE,FALSE,2014-05-27T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 4,16,SEMI,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,102,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,90,FALSE,400558917,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-05-27T00:30:00Z,2014-05-26
400558956,s:40~l:46~e:400558956~c:400558956,2014-05-26T00:30Z,18203,TRUE,FALSE,FALSE,FALSE,2014-05-26T00:30Z,event,WESTERN CONFERENCE FINALS - GAME 3,16,SEMI,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,106,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,97,FALSE,400558956,2014,3,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,"",TRUE,TRUE,TRUE,2014-05-26T00:30:00Z,2014-05-25
400558916,s:40~l:46~e:400558916~c:400558916,2014-05-25T00:30Z,20025,TRUE,FALSE,FALSE,FALSE,2014-05-25T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 3,16,SEMI,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,99,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,87,FALSE,400558916,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-05-25T00:30:00Z,2014-05-24
400558955,s:40~l:46~e:400558955~c:400558955,2014-05-22T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-05-22T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 2,16,SEMI,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,112,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,77,FALSE,400558955,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-05-22T01:00:00Z,2014-05-21
400558915,s:40~l:46~e:400558915~c:400558915,2014-05-21T00:30Z,18165,TRUE,FALSE,FALSE,FALSE,2014-05-21T00:30Z,event,EASTERN CONFERENCE FINALS - GAME 2,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,83,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,87,TRUE,400558915,2014,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2014-05-21T00:30:00Z,2014-05-20
400558954,s:40~l:46~e:400558954~c:400558954,2014-05-20T01:00Z,18581,TRUE,FALSE,FALSE,FALSE,2014-05-20T01:00Z,event,WESTERN CONFERENCE FINALS - GAME 1,16,SEMI,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,122,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,105,FALSE,400558954,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-05-20T01:00:00Z,2014-05-19
400558914,s:40~l:46~e:400558914~c:400558914,2014-05-18T19:30Z,18165,TRUE,FALSE,FALSE,FALSE,2014-05-18T19:30Z,event,EASTERN CONFERENCE FINALS - GAME 1,16,SEMI,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,107,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,96,FALSE,400558914,2014,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2014-05-18T19:30:00Z,2014-05-18
400556259,s:40~l:46~e:400556259~c:400556259,2014-05-16T02:30Z,19565,TRUE,FALSE,FALSE,FALSE,2014-05-16T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,1841,crypto.com Arena,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,98,FALSE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,104,TRUE,400556259,2014,3,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,"",TRUE,TRUE,TRUE,2014-05-16T02:30:00Z,2014-05-15
400556180,s:40~l:46~e:400556180~c:400556180,2014-05-16T00:00Z,19502,TRUE,FALSE,FALSE,FALSE,2014-05-16T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 6,15,QTR,1823,Capital One Arena,Washington,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,80,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,93,TRUE,400556180,2014,3,DC,0E3764,e31837,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,"",TRUE,TRUE,TRUE,2014-05-16T00:00:00Z,2014-05-15
400556338,s:40~l:46~e:400556338~c:400556338,2014-05-15T01:30Z,18581,TRUE,FALSE,FALSE,FALSE,2014-05-15T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,104,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,82,FALSE,400556338,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-05-15T01:30:00Z,2014-05-14
400556278,s:40~l:46~e:400556278~c:400556278,2014-05-14T23:00Z,19615,TRUE,FALSE,FALSE,FALSE,2014-05-14T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,3438,FTX Arena,Miami,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,96,TRUE,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,94,FALSE,400556278,2014,3,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,"",TRUE,TRUE,TRUE,2014-05-14T23:00:00Z,2014-05-14
400556258,s:40~l:46~e:400556258~c:400556258,2014-05-14T01:30Z,18203,TRUE,FALSE,FALSE,FALSE,2014-05-14T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,2559,Paycom Center,Oklahoma City,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,105,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,104,FALSE,400556258,2014,3,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,"",TRUE,TRUE,TRUE,2014-05-14T01:30:00Z,2014-05-13
400556179,s:40~l:46~e:400556179~c:400556179,2014-05-13T23:00Z,18165,TRUE,FALSE,FALSE,FALSE,2014-05-13T23:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 5,15,QTR,2183,Gainbridge Fieldhouse,Indianapolis,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,79,FALSE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,102,TRUE,400556179,2014,3,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,"",TRUE,TRUE,TRUE,2014-05-13T23:00:00Z,2014-05-13
400556337,s:40~l:46~e:400556337~c:400556337,2014-05-13T02:30Z,20141,TRUE,FALSE,FALSE,FALSE,2014-05-13T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,3423,Moda Center,Portland,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,103,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,92,FALSE,400556337,2014,3,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,"",TRUE,TRUE,TRUE,2014-05-13T02:30:00Z,2014-05-12
400556277,s:40~l:46~e:400556277~c:400556277,2014-05-13T00:00Z,17732,TRUE,FALSE,FALSE,FALSE,2014-05-13T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,3559,Barclays Center,Brooklyn,17732,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,TRUE,96,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,102,TRUE,400556277,2014,3,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,"",TRUE,TRUE,TRUE,2014-05-13T00:00:00Z,2014-05-12
400556177,s:40~l:46~e:400556177~c:400556177,2014-05-12T00:00Z,20356,TRUE,FALSE,FALSE,FALSE,2014-05-12T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1823,Capital One Arena,Washington,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,92,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,95,TRUE,400556177,2014,3,DC,0E3764,e31837,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,"",TRUE,TRUE,TRUE,2014-05-12T00:00:00Z,2014-05-11
400556257,s:40~l:46~e:400556257~c:400556257,2014-05-11T19:30Z,19365,TRUE,FALSE,FALSE,FALSE,2014-05-11T19:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 4,15,QTR,1841,crypto.com Arena,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,101,TRUE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,99,FALSE,400556257,2014,3,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,"",TRUE,TRUE,TRUE,2014-05-11T19:30:00Z,2014-05-11
400556336,s:40~l:46~e:400556336~c:400556336,2014-05-11T02:30Z,20321,TRUE,FALSE,FALSE,FALSE,2014-05-11T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,3423,Moda Center,Portland,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,103,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,118,TRUE,400556336,2014,3,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,"",TRUE,TRUE,TRUE,2014-05-11T02:30:00Z,2014-05-10
400556276,s:40~l:46~e:400556276~c:400556276,2014-05-11T00:00Z,17732,TRUE,FALSE,FALSE,FALSE,2014-05-11T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,3559,Barclays Center,Brooklyn,17732,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,TRUE,104,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,90,FALSE,400556276,2014,3,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,"",TRUE,TRUE,TRUE,2014-05-11T00:00:00Z,2014-05-10
400556256,s:40~l:46~e:400556256~c:400556256,2014-05-10T02:30Z,19530,TRUE,FALSE,FALSE,FALSE,2014-05-10T02:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1841,crypto.com Arena,Los Angeles,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,112,FALSE,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,118,TRUE,400556256,2014,3,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,"",TRUE,TRUE,TRUE,2014-05-10T02:30:00Z,2014-05-09
400556176,s:40~l:46~e:400556176~c:400556176,2014-05-10T00:00Z,20356,TRUE,FALSE,FALSE,FALSE,2014-05-10T00:00Z,event,EASTERN CONFERENCE SEMIFINALS - GAME 3,15,QTR,1823,Capital One Arena,Washington,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,63,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,85,TRUE,400556176,2014,3,DC,0E3764,e31837,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,"",TRUE,TRUE,TRUE,2014-05-10T00:00:00Z,2014-05-09
400556335,s:40~l:46~e:400556335~c:400556335,2014-05-09T01:30Z,18581,TRUE,FALSE,FALSE,FALSE,2014-05-09T01:30Z,event,WESTERN CONFERENCE SEMIFINALS - GAME 2,15,QTR,780,AT&T Center,San Antonio,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,114,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,97,FALSE,400556335,2014,3,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,"",TRUE,TRUE,TRUE,2014-05-09T01:30:00Z,2014-05-08
