id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
220526013,s:40~l:46~e:220526013~c:220526013,2002-05-26T18:30Z,18997,TRUE,FALSE,FALSE,FALSE,2002-05-26T18:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,100,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,99,FALSE,220526013,2002,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2002-05-26T18:30:00Z,2002-05-26
220525002,s:40~l:46~e:220525002~c:220525002,2002-05-25T21:30Z,18624,TRUE,FALSE,FALSE,FALSE,2002-05-25T21:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,94,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",90,FALSE,220525002,2002,3,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2002-05-25T21:30:00Z,2002-05-25
220524013,s:40~l:46~e:220524013~c:220524013,2002-05-24T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2002-05-24T22:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,90,FALSE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,103,TRUE,220524013,2002,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2002-05-24T22:00:00Z,2002-05-24
220521017,s:40~l:46~e:220521017~c:220521017,2002-05-22T00:30Z,19850,TRUE,FALSE,FALSE,FALSE,2002-05-22T00:30Z,,,1,STD,5,5.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",86,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,93,TRUE,220521017,2002,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2002-05-22T00:30:00Z,2002-05-21
220520023,s:40~l:46~e:220520023~c:220520023,2002-05-20T22:30Z,17317,TRUE,FALSE,FALSE,FALSE,2002-05-20T22:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,96,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,90,FALSE,220520023,2002,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",FALSE,TRUE,TRUE,2002-05-20T22:30:00Z,2002-05-20
220519017,s:40~l:46~e:220519017~c:220519017,2002-05-19T21:30Z,20049,TRUE,FALSE,FALSE,FALSE,2002-05-19T21:30Z,,,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",104,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,97,FALSE,220519017,2002,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2002-05-19T21:30:00Z,2002-05-19
220518023,s:40~l:46~e:220518023~c:220518023,2002-05-18T19:30Z,17317,TRUE,FALSE,FALSE,FALSE,2002-05-18T19:30Z,,,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,99,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,106,TRUE,220518023,2002,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2002-05-18T19:30:00Z,2002-05-18
220515017,s:40~l:46~e:220515017~c:220515017,2002-05-16T00:00Z,20049,TRUE,FALSE,FALSE,FALSE,2002-05-16T00:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",103,TRUE,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,"",95,FALSE,220515017,2002,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2002-05-16T00:00:00Z,2002-05-15
220514008,s:40~l:46~e:220514008~c:220514008,2002-05-15T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2002-05-15T00:00Z,,,1,STD,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,81,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,90,TRUE,220514008,2002,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2002-05-15T00:00:00Z,2002-05-14
220514013,s:40~l:46~e:220514013~c:220514013,2002-05-14T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,2002-05-14T23:30Z,,,1,STD,17,17.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,93,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,87,FALSE,220514013,2002,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2002-05-14T23:30:00Z,2002-05-14
220513023,s:40~l:46~e:220513023~c:220513023,2002-05-13T22:00Z,17317,TRUE,FALSE,FALSE,FALSE,2002-05-13T22:00Z,,,1,STD,5,5.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,114,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,101,FALSE,220513023,2002,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2002-05-13T22:00:00Z,2002-05-13
220512024,s:40~l:46~e:220512024~c:220512024,2002-05-12T20:30Z,32342,TRUE,FALSE,FALSE,FALSE,2002-05-12T20:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,85,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,87,TRUE,220512024,2002,3,,"","","",,,"",TRUE,TRUE,TRUE,2002-05-12T20:30:00Z,2002-05-12
220512002,s:40~l:46~e:220512002~c:220512002,2002-05-12T19:00Z,18624,TRUE,FALSE,FALSE,FALSE,2002-05-12T19:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,90,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,79,FALSE,220512002,2002,3,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2002-05-12T19:00:00Z,2002-05-12
220512003,s:40~l:46~e:220512003~c:220512003,2002-05-12T16:30Z,13864,TRUE,FALSE,FALSE,FALSE,2002-05-12T16:30Z,,,1,STD,2,2.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,"",79,FALSE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",89,TRUE,220512003,2002,3,4043,Charlotte Coliseum,Charlotte,NC,23799,FALSE,"",TRUE,TRUE,TRUE,2002-05-12T16:30:00Z,2002-05-12
220511006,s:40~l:46~e:220511006~c:220511006,2002-05-11T18:30Z,20274,TRUE,FALSE,FALSE,FALSE,2002-05-11T18:30Z,,,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,113,FALSE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,115,TRUE,220511006,2002,3,516,American Airlines Center,Dallas,TX,19200,FALSE,OT,FALSE,TRUE,TRUE,2002-05-11T18:30:00Z,2002-05-11
220510024,s:40~l:46~e:220510024~c:220510024,2002-05-11T00:30Z,35520,TRUE,FALSE,FALSE,FALSE,2002-05-11T00:30Z,,,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,89,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,99,TRUE,220510024,2002,3,,"","","",,,"",TRUE,TRUE,TRUE,2002-05-11T00:30:00Z,2002-05-10
220510002,s:40~l:46~e:220510002~c:220510002,2002-05-10T23:00Z,18624,TRUE,FALSE,FALSE,FALSE,2002-05-10T23:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,66,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,64,FALSE,220510002,2002,3,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2002-05-10T23:00:00Z,2002-05-10
220509006,s:40~l:46~e:220509006~c:220509006,2002-05-10T00:30Z,20265,TRUE,FALSE,FALSE,FALSE,2002-05-10T00:30Z,,,1,STD,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,119,FALSE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,125,TRUE,220509006,2002,3,516,American Airlines Center,Dallas,TX,19200,FALSE,"",FALSE,TRUE,TRUE,2002-05-10T00:30:00Z,2002-05-09
220509003,s:40~l:46~e:220509003~c:220509003,2002-05-09T23:00Z,11363,TRUE,FALSE,FALSE,FALSE,2002-05-09T23:00Z,,,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,"",115,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",97,FALSE,220509003,2002,3,4043,Charlotte Coliseum,Charlotte,NC,23799,FALSE,"",TRUE,TRUE,TRUE,2002-05-09T23:00:00Z,2002-05-09
220508008,s:40~l:46~e:220508008~c:220508008,2002-05-09T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2002-05-09T00:00Z,,,1,STD,22,22.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,77,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,85,TRUE,220508008,2002,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2002-05-09T00:00:00Z,2002-05-08
220507017,s:40~l:46~e:220507017~c:220507017,2002-05-08T00:00Z,20049,TRUE,FALSE,FALSE,FALSE,2002-05-08T00:00Z,,,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",102,TRUE,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,"",88,FALSE,220507017,2002,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2002-05-08T00:00:00Z,2002-05-07
220507013,s:40~l:46~e:220507013~c:220507013,2002-05-07T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,2002-05-07T23:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,85,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,88,TRUE,220507013,2002,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2002-05-07T23:30:00Z,2002-05-07
220506023,s:40~l:46~e:220506023~c:220506023,2002-05-06T22:00Z,17317,TRUE,FALSE,FALSE,FALSE,2002-05-06T22:00Z,,,1,STD,2,2.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,102,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,110,TRUE,220506023,2002,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2002-05-06T22:00:00Z,2002-05-06
220505008,s:40~l:46~e:220505008~c:220505008,2002-05-05T19:00Z,20252,TRUE,FALSE,FALSE,FALSE,2002-05-05T19:00Z,,,1,STD,17,17.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,96,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,84,FALSE,220505008,2002,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2002-05-05T19:00:00Z,2002-05-05
220505013,s:40~l:46~e:220505013~c:220505013,2002-05-05T18:30Z,18997,TRUE,FALSE,FALSE,FALSE,2002-05-05T18:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,86,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,80,FALSE,220505013,2002,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2002-05-05T18:30:00Z,2002-05-05
