id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
261106012,s:40~l:46~e:261106012~c:261106012,2006-11-07T00:30Z,16153,TRUE,FALSE,FALSE,FALSE,2006-11-07T00:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,102,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,89,FALSE,261106012,2007,2,"",TRUE,TRUE,TRUE,2006-11-07T00:30:00Z,2006-11-06
261106018,s:40~l:46~e:261106018~c:261106018,2006-11-07T00:30Z,18333,TRUE,FALSE,FALSE,FALSE,2006-11-07T00:30Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,18,18.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,93,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,105,TRUE,261106018,2007,2,"",TRUE,TRUE,TRUE,2006-11-07T00:30:00Z,2006-11-06
261106019,s:40~l:46~e:261106019~c:261106019,2006-11-07T00:00Z,15618,TRUE,FALSE,FALSE,FALSE,2006-11-07T00:00Z,"","",1,STD,4042,Amway Arena,Orlando,FL,17461,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,106,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,103,FALSE,261106019,2007,2,"",TRUE,TRUE,TRUE,2006-11-07T00:00:00Z,2006-11-06
261106023,s:40~l:46~e:261106023~c:261106023,2006-11-07T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,2006-11-07T00:00Z,"","",1,STD,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,13,13.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,93,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,81,FALSE,261106023,2007,2,"",TRUE,TRUE,TRUE,2006-11-07T00:00:00Z,2006-11-06
261106026,s:40~l:46~e:261106026~c:261106026,2006-11-07T00:00Z,18600,TRUE,FALSE,FALSE,FALSE,2006-11-07T00:00Z,"","",1,STD,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,103,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,101,FALSE,261106026,2007,2,"",TRUE,TRUE,TRUE,2006-11-07T00:00:00Z,2006-11-06
261105003,s:40~l:46~e:261105003~c:261105003,2006-11-05T23:00Z,18202,TRUE,FALSE,FALSE,FALSE,2006-11-05T23:00Z,"","",1,STD,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:46~t:3,NO/Oklahoma City,Hornets,NO,NO/Oklahoma City Hornets,Hornets,0093B1,b4975a,FALSE,"",96,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,90,FALSE,261105003,2007,2,"",TRUE,TRUE,TRUE,2006-11-05T23:00:00Z,2006-11-05
261105025,s:40~l:46~e:261105025~c:261105025,2006-11-05T23:00Z,17072,TRUE,FALSE,FALSE,FALSE,2006-11-05T23:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",117,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,101,FALSE,261105025,2007,2,"",TRUE,TRUE,TRUE,2006-11-05T23:00:00Z,2006-11-05
261105001,s:40~l:46~e:261105001~c:261105001,2006-11-05T19:00Z,14896,TRUE,FALSE,FALSE,FALSE,2006-11-05T19:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,95,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,82,FALSE,261105001,2007,2,"",TRUE,TRUE,TRUE,2006-11-05T19:00:00Z,2006-11-05
261105020,s:40~l:46~e:261105020~c:261105020,2006-11-05T19:00Z,16644,TRUE,FALSE,FALSE,FALSE,2006-11-05T19:00Z,"","",1,STD,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,107,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,98,FALSE,261105020,2007,2,"",TRUE,TRUE,TRUE,2006-11-05T19:00:00Z,2006-11-05
261105028,s:40~l:46~e:261105028~c:261105028,2006-11-05T18:00Z,18098,TRUE,FALSE,FALSE,FALSE,2006-11-05T18:00Z,"","",1,STD,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,94,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,103,TRUE,261105028,2007,2,"",TRUE,TRUE,TRUE,2006-11-05T18:00:00Z,2006-11-05
