id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
260524006,s:40~l:46~e:260524006~c:260524006,2006-05-24T23:30Z,20789,TRUE,FALSE,FALSE,FALSE,2006-05-24T23:30Z,event,PLAYOFFS,16,SEMI,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,118,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,121,TRUE,260524006,2006,3,"",TRUE,TRUE,TRUE,2006-05-24T23:30:00Z,2006-05-24
260523008,s:40~l:46~e:260523008~c:260523008,2006-05-24T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2006-05-24T00:00Z,event,PLAYOFFS,16,SEMI,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,86,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,91,TRUE,260523008,2006,3,"",TRUE,TRUE,TRUE,2006-05-24T00:00:00Z,2006-05-23
260522021,s:40~l:46~e:260522021~c:260522021,2006-05-22T23:30Z,18422,TRUE,FALSE,FALSE,FALSE,2006-05-22T23:30Z,event,PLAYOFFS,15,QTR,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,127,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,107,FALSE,260522021,2006,3,"",TRUE,TRUE,TRUE,2006-05-22T23:30:00Z,2006-05-22
260522024,s:40~l:46~e:260522024~c:260522024,2006-05-22T23:00Z,1,TRUE,FALSE,FALSE,FALSE,2006-05-22T23:00Z,event,PLAYOFFS,15,QTR,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,111,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,119,TRUE,260522024,2006,3,OT,TRUE,TRUE,TRUE,2006-05-22T23:00:00Z,2006-05-22
260521008,s:40~l:46~e:260521008~c:260521008,2006-05-21T19:30Z,22076,TRUE,FALSE,FALSE,FALSE,2006-05-21T19:30Z,event,PLAYOFFS,15,QTR,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,79,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,61,FALSE,260521008,2006,3,"",TRUE,TRUE,TRUE,2006-05-21T19:30:00Z,2006-05-21
260519006,s:40~l:46~e:260519006~c:260519006,2006-05-20T00:30Z,20986,TRUE,FALSE,FALSE,FALSE,2006-05-20T00:30Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,86,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,91,TRUE,260519006,2006,3,"",TRUE,TRUE,TRUE,2006-05-20T00:30:00Z,2006-05-19
260519005,s:40~l:46~e:260519005~c:260519005,2006-05-19T23:00Z,20562,TRUE,FALSE,FALSE,FALSE,2006-05-19T23:00Z,event,PLAYOFFS,15,QTR,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,82,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,84,TRUE,260519005,2006,3,"",TRUE,TRUE,TRUE,2006-05-19T23:00:00Z,2006-05-19
260518012,s:40~l:46~e:260518012~c:260518012,2006-05-18T23:00Z,19985,TRUE,FALSE,FALSE,FALSE,2006-05-18T23:00Z,event,PLAYOFFS,15,QTR,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,3,3.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,118,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,106,FALSE,260518012,2006,3,"",TRUE,TRUE,TRUE,2006-05-18T23:00:00Z,2006-05-18
260517024,s:40~l:46~e:260517024~c:260517024,2006-05-18T00:30Z,18797,TRUE,FALSE,FALSE,FALSE,2006-05-18T00:30Z,event,PLAYOFFS,15,QTR,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,98,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,97,FALSE,260517024,2006,3,"",TRUE,TRUE,TRUE,2006-05-18T00:30:00Z,2006-05-17
260517008,s:40~l:46~e:260517008~c:260517008,2006-05-17T23:00Z,22076,TRUE,FALSE,FALSE,FALSE,2006-05-17T23:00Z,event,PLAYOFFS,15,QTR,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,84,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,86,TRUE,260517008,2006,3,"",TRUE,TRUE,TRUE,2006-05-17T23:00:00Z,2006-05-17
260516014,s:40~l:46~e:260516014~c:260516014,2006-05-17T00:00Z,20255,TRUE,FALSE,FALSE,FALSE,2006-05-17T00:00Z,event,PLAYOFFS,15,QTR,3438,FTX Arena,Miami,FL,19600,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,106,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",105,FALSE,260516014,2006,3,"",TRUE,TRUE,TRUE,2006-05-17T00:00:00Z,2006-05-16
260516021,s:40~l:46~e:260516021~c:260516021,2006-05-16T23:30Z,18422,TRUE,FALSE,FALSE,FALSE,2006-05-16T23:30Z,event,PLAYOFFS,15,QTR,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0.0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,125,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,118,FALSE,260516021,2006,3,2OT,TRUE,TRUE,TRUE,2006-05-16T23:30:00Z,2006-05-16
260515006,s:40~l:46~e:260515006~c:260515006,2006-05-16T00:30Z,20969,TRUE,FALSE,FALSE,FALSE,2006-05-16T00:30Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,123,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,118,FALSE,260515006,2006,3,OT,TRUE,TRUE,TRUE,2006-05-16T00:30:00Z,2006-05-15
260515005,s:40~l:46~e:260515005~c:260515005,2006-05-15T23:00Z,20562,TRUE,FALSE,FALSE,FALSE,2006-05-15T23:00Z,event,PLAYOFFS,15,QTR,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,74,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,72,FALSE,260515005,2006,3,"",TRUE,TRUE,TRUE,2006-05-15T23:00:00Z,2006-05-15
260514012,s:40~l:46~e:260514012~c:260514012,2006-05-14T21:00Z,19897,TRUE,FALSE,FALSE,FALSE,2006-05-14T21:00Z,event,PLAYOFFS,15,QTR,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,114,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,107,FALSE,260514012,2006,3,"",TRUE,TRUE,TRUE,2006-05-14T21:00:00Z,2006-05-14
260514017,s:40~l:46~e:260514017~c:260514017,2006-05-14T19:30Z,19474,TRUE,FALSE,FALSE,FALSE,2006-05-14T19:30Z,event,PLAYOFFS,15,QTR,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,23,23.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",92,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,102,TRUE,260514017,2006,3,"",TRUE,TRUE,TRUE,2006-05-14T19:30:00Z,2006-05-14
260513006,s:40~l:46~e:260513006~c:260513006,2006-05-13T23:00Z,20865,TRUE,FALSE,FALSE,FALSE,2006-05-13T23:00Z,event,PLAYOFFS,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,104,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,103,FALSE,260513006,2006,3,"",TRUE,TRUE,TRUE,2006-05-13T23:00:00Z,2006-05-13
