id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
401438947,s:40~l:46~e:401438947~c:401438947,2022-05-25T01:00Z,20810,TRUE,FALSE,FALSE,FALSE,2022-05-25T01:00Z,event,West Finals - Game 4,16,SEMI,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,119,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,109,FALSE,401438947,2022,3,"",TRUE,TRUE,TRUE,2022-05-25T01:00:00Z,2022-05-24
401438133,s:40~l:46~e:401438133~c:401438133,2022-05-24T00:30Z,19156,TRUE,FALSE,FALSE,FALSE,2022-05-24T00:30Z,event,East Finals - Game 4,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,102,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,82,FALSE,401438133,2022,3,"",TRUE,TRUE,TRUE,2022-05-24T00:30:00Z,2022-05-23
401438946,s:40~l:46~e:401438946~c:401438946,2022-05-23T01:00Z,20813,TRUE,FALSE,FALSE,FALSE,2022-05-23T01:00Z,event,West Finals - Game 3,16,SEMI,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,100,FALSE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,109,TRUE,401438946,2022,3,"",TRUE,TRUE,TRUE,2022-05-23T01:00:00Z,2022-05-22
401438132,s:40~l:46~e:401438132~c:401438132,2022-05-22T00:30Z,19156,TRUE,FALSE,FALSE,FALSE,2022-05-22T00:30Z,event,East Finals - Game 3,16,SEMI,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,103,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,109,TRUE,401438132,2022,3,"",TRUE,TRUE,TRUE,2022-05-22T00:30:00Z,2022-05-21
401438945,s:40~l:46~e:401438945~c:401438945,2022-05-21T01:00Z,18064,TRUE,FALSE,FALSE,FALSE,2022-05-21T01:00Z,event,West Finals - Game 2,16,SEMI,6270,Chase Center,San Francisco,CA,18064,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,126,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,117,FALSE,401438945,2022,3,"",TRUE,TRUE,TRUE,2022-05-21T01:00:00Z,2022-05-20
401438131,s:40~l:46~e:401438131~c:401438131,2022-05-20T00:30Z,20100,TRUE,FALSE,FALSE,FALSE,2022-05-20T00:30Z,event,East Finals - Game 2,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,102,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,127,TRUE,401438131,2022,3,"",TRUE,TRUE,TRUE,2022-05-20T00:30:00Z,2022-05-19
401438944,s:40~l:46~e:401438944~c:401438944,2022-05-19T01:00Z,18064,TRUE,FALSE,FALSE,FALSE,2022-05-19T01:00Z,event,West Finals - Game 1,16,SEMI,6270,Chase Center,San Francisco,CA,18064,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,112,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,87,FALSE,401438944,2022,3,"",TRUE,TRUE,TRUE,2022-05-19T01:00:00Z,2022-05-18
401438130,s:40~l:46~e:401438130~c:401438130,2022-05-18T00:30Z,19774,TRUE,FALSE,FALSE,FALSE,2022-05-18T00:30Z,event,East Finals - Game 1,16,SEMI,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,118,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,107,FALSE,401438130,2022,3,"",TRUE,TRUE,TRUE,2022-05-18T00:30:00Z,2022-05-17
401434115,s:40~l:46~e:401434115~c:401434115,2022-05-16T00:00Z,17071,TRUE,FALSE,FALSE,FALSE,2022-05-16T00:00Z,event,West Semifinals - Game 7,15,QTR,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,90,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,123,TRUE,401434115,2022,3,"",TRUE,TRUE,TRUE,2022-05-16T00:00:00Z,2022-05-15
401433616,s:40~l:46~e:401433616~c:401433616,2022-05-15T19:30Z,19156,TRUE,FALSE,FALSE,FALSE,2022-05-15T19:30Z,event,East Semifinals - Game 7,15,QTR,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,109,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,81,FALSE,401433616,2022,3,"",TRUE,TRUE,TRUE,2022-05-15T19:30:00Z,2022-05-15
401434775,s:40~l:46~e:401434775~c:401434775,2022-05-14T02:20Z,18064,TRUE,FALSE,FALSE,FALSE,2022-05-14T02:20Z,event,West Semifinals - Game 6,15,QTR,6270,Chase Center,San Francisco,CA,18064,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,110,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,96,FALSE,401434775,2022,3,"",TRUE,TRUE,TRUE,2022-05-14T02:20:00Z,2022-05-13
401433615,s:40~l:46~e:401433615~c:401433615,2022-05-13T23:30Z,17681,TRUE,FALSE,FALSE,FALSE,2022-05-13T23:30Z,event,East Semifinals - Game 6,15,QTR,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,95,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,108,TRUE,401433615,2022,3,"",TRUE,TRUE,TRUE,2022-05-13T23:30:00Z,2022-05-13
401434114,s:40~l:46~e:401434114~c:401434114,2022-05-13T01:30Z,20777,TRUE,FALSE,FALSE,FALSE,2022-05-13T01:30Z,event,West Semifinals - Game 6,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,113,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,86,FALSE,401434114,2022,3,"",TRUE,TRUE,TRUE,2022-05-13T01:30:00Z,2022-05-12
401434055,s:40~l:46~e:401434055~c:401434055,2022-05-12T23:00Z,21082,TRUE,FALSE,FALSE,FALSE,2022-05-12T23:00Z,event,East Semifinals - Game 6,15,QTR,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,90,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,99,TRUE,401434055,2022,3,"",TRUE,TRUE,TRUE,2022-05-12T23:00:00Z,2022-05-12
401434774,s:40~l:46~e:401434774~c:401434774,2022-05-12T01:30Z,17794,TRUE,FALSE,FALSE,FALSE,2022-05-12T01:30Z,event,West Semifinals - Game 5,15,QTR,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,134,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,95,FALSE,401434774,2022,3,"",TRUE,TRUE,TRUE,2022-05-12T01:30:00Z,2022-05-11
401433614,s:40~l:46~e:401433614~c:401433614,2022-05-11T23:00Z,19156,TRUE,FALSE,FALSE,FALSE,2022-05-11T23:00Z,event,East Semifinals - Game 5,15,QTR,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,107,FALSE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,110,TRUE,401433614,2022,3,"",TRUE,TRUE,TRUE,2022-05-11T23:00:00Z,2022-05-11
401434113,s:40~l:46~e:401434113~c:401434113,2022-05-11T02:00Z,17071,TRUE,FALSE,FALSE,FALSE,2022-05-11T02:00Z,event,West Semifinals - Game 5,15,QTR,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,110,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,80,FALSE,401434113,2022,3,"",TRUE,TRUE,TRUE,2022-05-11T02:00:00Z,2022-05-10
401434054,s:40~l:46~e:401434054~c:401434054,2022-05-10T23:30Z,19868,TRUE,FALSE,FALSE,FALSE,2022-05-10T23:30Z,event,East Semifinals - Game 5,15,QTR,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,120,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,85,FALSE,401434054,2022,3,"",TRUE,TRUE,TRUE,2022-05-10T23:30:00Z,2022-05-10
401434773,s:40~l:46~e:401434773~c:401434773,2022-05-10T02:00Z,18064,TRUE,FALSE,FALSE,FALSE,2022-05-10T02:00Z,event,West Semifinals - Game 4,15,QTR,6270,Chase Center,San Francisco,CA,18064,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,101,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,98,FALSE,401434773,2022,3,"",TRUE,TRUE,TRUE,2022-05-10T02:00:00Z,2022-05-09
401433613,s:40~l:46~e:401433613~c:401433613,2022-05-09T23:30Z,17505,TRUE,FALSE,FALSE,FALSE,2022-05-09T23:30Z,event,East Semifinals - Game 4,15,QTR,5777,Fiserv Forum,Milwaukee,WI,17341,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,108,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,116,TRUE,401433613,2022,3,"",TRUE,TRUE,TRUE,2022-05-09T23:30:00Z,2022-05-09
401434053,s:40~l:46~e:401434053~c:401434053,2022-05-09T00:00Z,21194,TRUE,FALSE,FALSE,FALSE,2022-05-09T00:00Z,event,East Semifinals - Game 4,15,QTR,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,116,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,108,FALSE,401434053,2022,3,"",TRUE,TRUE,TRUE,2022-05-09T00:00:00Z,2022-05-08
401434112,s:40~l:46~e:401434112~c:401434112,2022-05-08T19:30Z,20610,TRUE,FALSE,FALSE,FALSE,2022-05-08T19:30Z,event,West Semifinals - Game 4,15,QTR,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,111,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,101,FALSE,401434112,2022,3,"",TRUE,TRUE,TRUE,2022-05-08T19:30:00Z,2022-05-08
